ID,name,gender,year_of_birth,height,ethnicity
/m/03sv5w,Peter Sallis,M,1921.0,1.651,
/m/06lgq8,Ryan Kwanten,M,1976.0,1.78,
/m/02v_6qy,Bojana Novakovic,F,1981.0,1.78,Serbian
/m/0d0d8n,Sandhya,F,1988.0,1.6,
/m/0bxzh5d,Richa Gangopadhyay,F,1986.0,,
/m/03zzzq,Fess Parker,M,1924.0,1.956,
/m/036jp8,James Arness,M,1923.0,2.007,Norwegians
/m/04yscs,Rhonda Fleming,F,1923.0,1.67,
/m/017zng,Gene Autry,M,1907.0,1.75,
/m/05b8m7,Hugh O'Brian,M,1925.0,,
/m/03tyf7,Jim Davis,M,1909.0,1.87,
/m/07f37n,Sohail Khan,M,1970.0,,Indian people
/m/02r30xh,Aashif Sheikh,M,1960.0,,Indian people
/m/07y9v3x,Michael J. Reynolds,M,1939.0,,
/m/037z6r,Toby Stephens,M,1969.0,1.8,
/m/06dt21,Catherine Mary Stewart,F,1959.0,1.68,
/m/06l7d6,Mary Woronov,F,1943.0,1.82,
/m/03byq88,Sharon Farrell,F,1940.0,,
/m/0fqv_3,Billy Burke,M,1966.0,1.84,
/m/06z495,Jake Busey,M,1971.0,1.91,
/m/0k49l2,Donald Curtis,M,1915.0,,
/m/07c2kw,Kenneth Tobey,M,1917.0,,
/m/09cdzr,Faith Domergue,F,1924.0,,
/m/0c063v,Ian Keith,M,1899.0,1.88,
/m/063w55,Harry Lauter,M,1914.0,,
/m/02852vp,Ravi kishan,M,1971.0,,Indian people
/m/03f4v84,Bill Thompson,M,1913.0,,
/m/028r4y,Topher Grace,M,1978.0,1.791,
/m/02rmfm,Marg Helgenberger,F,1958.0,1.68,
/m/02t_vx,David Paymer,M,1954.0,1.7,Jewish people
/m/01mqh5,Selma Blair,F,1972.0,1.6,Jewish people
/m/096lf_,Ty Burrell,M,1967.0,1.83,
/m/03d1qgq,Kevin Chapman,M,,,
/m/02z5jjh,Vonetta McGee,F,1945.0,,
/m/03s2gf,Gordon Pinsent,M,1930.0,,
/m/02x7xk1,Raymond McKee,M,1892.0,,
/m/03mpm0,Janet McTeer,F,1961.0,1.85,
/m/07c03k,Charley Boorman,M,1966.0,,
/m/03vnc_,Alanna Ubach,F,1975.0,1.57,
/m/037tyq,Isla Fisher,F,1976.0,1.6,
/m/07r_dg,Abigail Breslin,F,1996.0,1.54,
/m/0dk8gd,Blake Clark,M,1946.0,,
/m/094zvg,Maile Flanagan,F,1965.0,,
/m/0b_hcqd,Jim Haynie,M,1940.0,1.87,
/m/03yk4pb,Joey King,F,1999.0,1.27,
/m/0jt5dh,Sudhanshu Pandey,M,,,
/m/04n6dq5,Nikita Thukral,F,1981.0,,
/m/0cb1h4,Padmapriya Janakiraman,F,1980.0,,
/m/0288crq,Salim Kumar,M,1968.0,,Indian people
/m/04n3zbz,Poorna,F,1989.0,,
/m/04ydts7,Raja Babu,M,1937.0,,Indian people
/m/02679cm,Jayachitra,F,1957.0,,
/m/03mdv9l,Anjali Devi,F,1927.0,,
/m/026nvc0,Shobhan Babu,M,1937.0,,
/m/08bqy9,Feroz Khan,M,1939.0,1.83,Afghans in India
/m/032tb0,Nargis,F,1929.0,,
/m/07t4d6d,Leela Mishra,F,1908.0,,
/m/070507,Benedict Cumberbatch,M,1976.0,1.84,
/m/03c3sps,Toby Kebbell,M,1982.0,1.88,
/m/02rcqrd,Pip Torrens,M,1960.0,,
/m/07s3s96,Niels Arestrup,M,1949.0,,
/m/0c_gcr,Eddie Marsan,M,1968.0,1.74,
/m/01hqd4,Fran Brill,F,1946.0,,
/m/04jy08,Roland Young,M,1887.0,,
/m/07tqn0,Ernest Torrence,M,1878.0,,
/m/03bxsk4,K.N. Singh,M,1908.0,,Indian people
/m/03dkdb,Dennis Farina,M,1944.0,1.87,
/m/026fptp,John Benjamin Hickey,M,1963.0,,
/m/05b5fqc,K. A. Thangavelu,M,,,
/m/04xn8z,Luther Adler,M,1903.0,,
/m/06kprx,Joseph Calleia,M,1897.0,,
/m/03bx1r,Anna May Wong,F,1905.0,1.69,Chinese American
/m/049w_6,Leila Hyams,F,1905.0,,
/m/015q43,Julie Christie,F,1941.0,1.57,
/m/01vh08,Richard Chamberlain,M,1934.0,1.85,
/m/08dtj6,Arthur Hill,M,1922.0,,
/m/06r3p2,Shirley Knight,F,1936.0,,
/m/0148x0,Anouk Aimée,F,1932.0,1.74,
/m/013ykx,Eva Gabor,F,1919.0,1.575,
/m/09jhbn,Jeff Richards,M,1924.0,,
/m/039fwd,Russ Tamblyn,M,1934.0,1.75,
/m/01prm3,Walter Koenig,M,1936.0,1.68,Jewish people
/m/05zvp9v,Jacques Nolot,M,1943.0,,
/m/059qf9,Shelley Fabares,F,1944.0,1.626,
/m/0gdkfr0,Ratan Gaurang,M,,,
/m/079gmy,Gene Evans,M,1922.0,,
/m/03cw5f,Philip Carey,M,1925.0,1.93,
/m/0bgwk9,Douglas Kennedy,M,1915.0,,
/m/015lhm,Chuck Norris,M,1940.0,1.78,
/m/05nzlg,Karlheinz Böhm,M,1928.0,,
/m/02qxcw4,Ulla Jacobsson,F,1929.0,,
/m/01nr36,Tim Robbins,M,1958.0,1.956,
/m/03mzfd,Derek Luke,M,1974.0,1.778,African American
/m/02818cv,C. Ernst Harth,M,1970.0,1.99,
/m/0k0ztq,Philip Granger,M,,,
/m/05ddzx,Hoot Gibson,M,1892.0,,
/m/03s_sz,Kevin Conroy,M,1955.0,,
/m/02vy28,George Dzundza,M,1945.0,1.78,
/m/02drz5,Mary Kay Bergman,F,1961.0,1.6,Jewish people
/m/03y6y2,Clayton Moore,M,1914.0,1.85,
/m/0jy5y7,Cheon Ho-Jin,M,1960.0,,
/m/017__g,Buster Crabbe,M,1908.0,,
/m/02x2lhh,Kermit Maynard,M,1897.0,,
/m/02x2lqc,Jack Ingram,M,1902.0,,
/m/02wbvgd,Lafe McKee,M,1872.0,,
/m/0grky_,Patrick H. O'Malley Jr.,M,1890.0,,
/m/015km8,Rin Tin Tin,,,,
/m/06b2ht,Frankie Darro,M,1917.0,,
/m/03y7rnn,Wayne Lai,M,1964.0,,
/m/0274psh,Alien Sun,F,1974.0,,
/m/06ttzt,Chin Ka Lok,M,1965.0,,
/m/0krz_p,Louise Lester,F,1867.0,,
/m/026l5d2,David Lythgoe,M,1880.0,,
/m/043n0rx,Ariane Ascaride,F,1954.0,,
/m/05q6my,Gaspard Ulliel,M,1984.0,1.8,
/m/05l9p6,Bata Živojinović,M,1933.0,,
/m/05cj4r,Eileen Atkins,F,1934.0,1.69,
/m/02cff1,Gina McKee,F,1961.0,1.73,
/m/07d3dq,Polly Walker,F,1966.0,1.67,
/m/05v9x1,Brenda Vaccaro,F,1939.0,1.65,
/m/01zg98,James Brolin,M,1940.0,1.93,
/m/05_wdt,David Doyle,M,1929.0,,
/m/0psss,Charlotte Gainsbourg,F,1971.0,1.73,
/m/08pbcd,Hart Bochner,M,1956.0,1.85,Jewish people
/m/070b9c,Pat Corley,M,1930.0,,
/m/01h0_w,Rene Russo,F,1954.0,1.73,
/m/01pd9l,Kathy Ireland,F,1963.0,1.77,
/m/07nxhz,Catherine Kellner,F,1970.0,,
/m/09lytv,Chris Eigeman,M,1965.0,,
/m/0frb4r,Cara Buono,F,1974.0,1.65,
/m/036gdw,Olivia d'Abo,F,1969.0,1.68,
/m/01qqtr,Jennifer Jason Leigh,F,1962.0,1.6,
/m/0b_kbmq,Louis Herthum,M,1956.0,,
/m/07ljvq,Clarence Williams III,M,1939.0,,African American
/m/02ldv0,Gary Sinise,M,1955.0,1.753,
/m/03tdlh,Lindsay Crouse,F,1948.0,1.68,
/m/02661h,Tony Shalhoub,M,1953.0,1.772,
/m/01lsq_,Rosalind Chao,F,1959.0,1.67,Chinese American
/m/06qw6j,Ivana Miličević,F,1974.0,1.72,Croats
/m/02r74r9,Anu Hassan,F,1970.0,,
/m/0c392k,Arya,M,1980.0,1.75,
/m/0kjgl,Michael Douglas,M,1944.0,1.78,Scotch-Irish American
/m/015pkc,Tobey Maguire,M,1975.0,1.73,
/m/0bbf1f,Katie Holmes,F,1978.0,1.75,
/m/060nf4,Jane Adams,F,1965.0,1.65,
/m/01p5vt,Richard Thomas,M,1951.0,1.74,
/m/0cbbml,Philip Bosco,M,1930.0,1.85,
/m/08q_hd,George Grizzard,M,1928.0,,
/m/02nb2s,Matthew Modine,M,1959.0,1.93,
/m/0kr5_,Richard Attenborough,M,1923.0,1.702,
/m/032m91,Mia Sara,F,1967.0,1.63,
/m/0bq1z,Grace Kelly,F,1929.0,1.7,
/m/028bq3,Dennis Weaver,M,1924.0,1.88,
/m/05cbjv,Charles McGraw,M,1914.0,,
/m/0266n4d,Robert Strauss,M,1913.0,,
/m/01337_,James Coburn,M,1928.0,1.88,
/m/074bl8,Bonnie Somerville,F,1974.0,1.73,
/m/056g8w,Kieran Culkin,M,1982.0,1.676,
/m/034np8,Jason Lee,M,1970.0,1.87,
/m/025yjfc,Olivia Thirlby,F,1986.0,1.626,
/m/0126rp,Eddie Izzard,M,1962.0,1.702,
/m/079pn3,Spring Byington,F,1886.0,1.6,
/m/0fmbb5,Eddie Anderson,M,1905.0,,African American
/m/028pml,Ann Miller,F,1923.0,1.702,
/m/05f0d6,Dub Taylor,M,1907.0,,
/m/05bdnpb,Samuel S. Hinds,M,1875.0,,
/m/0cj0z3,Dingdong Dantes,M,1980.0,1.8,
/m/0f7tc,Scott Bakula,M,1954.0,1.829,Croatian American
/m/0c65tr,Pooja Umashankar,F,1981.0,,
/m/04my_7r,Sampath Raj,M,,,
/m/046zjl,Simone Simon,F,1910.0,1.57,
/m/0479kh,Jean Gabin,M,1904.0,,
/m/04r89g,Danielle Darrieux,F,1917.0,,
/m/0kt6zc,Daniel Gélin,M,1921.0,,
/m/0ks2mj,Billy West,M,1892.0,,
/m/026f67p,Luis Tosar,M,1971.0,1.76,
/m/04lqxhg,Karra Elejalde,M,1960.0,,
/m/0hnp7,Errol Flynn,M,1909.0,1.88,
/m/03wg5w,Alexis Smith,F,1921.0,1.75,
/m/0g6zr3,Moroni Olsen,M,1889.0,,
/m/08c1f5,Robert Armstrong,M,1890.0,,
/m/0g8bty,Herbert Anderson,M,1917.0,,
/m/0c03byr,Dennie Moore,F,1902.0,1.6,
/m/0qkhb,Bud Abbott,M,1895.0,,
/m/0qkj7,Lou Costello,M,1906.0,1.65,
/m/07zyks,Arthur Franz,M,1920.0,,
/m/05hrq4,Sheldon Leonard,M,1907.0,1.82,Jewish people
/m/0cnfwf,Roberta Maxwell,F,1942.0,,
/m/0cl30v,James Faulkner,M,1948.0,,
/m/03wcqmx,Leslie Fenton,M,1902.0,,
/m/026rf72,Anders Randolf,M,1870.0,1.8,
/m/0196cp,Sam De Grasse,M,1875.0,,
/m/08wdb5,Jenny O'Hara,F,1942.0,,
/m/02_wgp,Kristy McNichol,F,1962.0,1.6,
/m/08gwtl,William Austin,M,1884.0,1.85,
/m/07wbqh,Antonio Moreno,M,1887.0,1.78,
/m/0qksf,Clara Bow,F,1905.0,1.61,
/m/01tvz5j,Maria Bello,F,1967.0,1.651,
/m/02pby8,Chris O'Donnell,M,1970.0,1.78,
/m/0716t2,Elizabeth Banks,F,1974.0,1.65,
/m/03f277p,Eric McCormack,M,1963.0,1.8,
/m/04smkr,Erika Christensen,F,1982.0,1.65,Welsh people
/m/09_2tp,Alessandro Nivola,M,1972.0,1.753,Jewish people
/m/0308kx,Steven Culp,M,1955.0,1.797,
/m/04y0yc,Urmila Matondkar,F,1974.0,1.55,
/m/0c05nq,Joe Anderson,M,1982.0,,
/m/0bz1x0,Laura Ramsey,F,1982.0,1.6,
/m/04h5x2,Jonathan Tucker,M,1982.0,1.778,
/m/03s2bn,Shawn Ashmore,M,1979.0,1.8,
/m/04hqbbz,A.K Hangal,M,1917.0,,
/m/0flj39,Viju Khote,M,,,Indian people
/m/0dkc9ws,Urmila Bhatt,F,1934.0,,
/m/06tyld,Steve Bisley,M,1951.0,1.74,
/m/02rp9r1,George Murdock,M,1930.0,,
/m/01cyjx,Fairuza Balk,F,1974.0,1.6,
/m/0bhmbq,Sergey Martinson,M,1899.0,,
/m/08qhs2,Joe Unger,M,1940.0,,
/m/01mrvg,Kim Novak,F,1933.0,1.68,
/m/025s4hp,Bharath,M,1984.0,,
/m/03cld9d,Aravind Akash,M,,,
/m/01fx2g,Christina Ricci,F,1980.0,1.55,Scotch-Irish American
/m/09ghv4l,Annie Corley,F,,,
/m/07j4rx,Marco St. John,M,1939.0,,
/m/0gm8_p,Scott Wilson,M,1942.0,1.8,
/m/0k6sfj,Brett Rice,M,1954.0,,
/m/01trf3,Martin Short,M,1950.0,1.71,Irish Canadian
/m/0415kmx,Darren Shahlavi,M,1976.0,1.8,
/m/015p37,Janeane Garofalo,F,1964.0,1.55,
/m/0btxhm,DeRay Davis,M,,1.88,African American
/m/0h302t,Githan Ramesh,M,1982.0,,Indian people
/m/0ddcnz4,Jayaprakash,M,,,
/m/02z177,Lois Chiles,F,1947.0,1.72,
/m/02w59q_,Bruce Ramsay,M,1966.0,1.72,
/m/01200d,Wallace Beery,M,1885.0,,
/m/01j5x6,Jonny Lee Miller,M,1972.0,1.8,
/m/05dx4p,Patricia Velásquez,F,1971.0,1.77,
/m/06mqlc,Clive Brook,M,1887.0,,
/m/0173s_,Betty Compson,F,1897.0,1.59,
/m/0k3530,Hoi Sang Lee,M,,,
/m/0416zpw,Lily Li,F,1950.0,,
/m/05py42,William Atherton,M,1947.0,,
/m/04sx9_,Peter Riegert,M,1947.0,1.72,
/m/02l0xc,Don Ameche,M,1908.0,1.791,
/m/0137s4,Eddie Bracken,M,1915.0,1.7,
/m/03qd_,Harry Shearer,M,1943.0,1.67,Jewish people
/m/033hwk,Yvonne De Carlo,F,1922.0,1.62,
/m/0bw4ml,Vincent Spano,M,1962.0,,
/m/027ckt2,Richard Romanus,M,1943.0,,
/m/027r3yk,Bhanu,F,1990.0,,Indian people
/m/06f23n,John Neville,M,1925.0,1.87,
/m/064b3c,Patricia Hayes,F,1909.0,1.54,
/m/02gyl0,Theodore Bikel,M,1924.0,1.85,Jewish people
/m/04f47_,Clive Revill,M,1930.0,,
/m/06v4nh,Richard Lynch,M,1940.0,1.82,
/m/03k1nb,Virginia Bruce,F,1910.0,,
/m/02qgdvg,Sanjana Gandhi,F,1981.0,,
/m/04s7fc,Miki Narahashi,F,1960.0,,
/m/03hkp94,Swapna Madhuri,F,1981.0,,
/m/06n47z,Enzo Fiermonte,M,1908.0,,
/m/023n6h,Lea Thompson,F,1961.0,1.63,
/m/0b0_p5,Kevin Connolly,M,1974.0,1.7,
/m/01fyzy,Rob Schneider,M,1963.0,1.7,
/m/013ybx,Zsa Zsa Gábor,F,1917.0,1.63,Hungarian American
/m/09fp45,Kathleen Barr,F,1967.0,,
/m/02_p82,Tony Jay,M,1933.0,1.93,Jewish people
/m/0cr4hr,Andrea Libman,F,1984.0,,
/m/01l1ls,Carol Burnett,F,1933.0,1.689,
/m/03_bw7,Ruth Buzzi,F,1936.0,1.6,
/m/0983m3,Vito Scotti,M,1918.0,,
/m/03qjbbd,Anita Raj,F,1962.0,,
/m/05y5xy,Richard Vernon,M,1925.0,,
/m/01vsl3_,John Lennon,M,1940.0,1.778,Irish people in Great Britain
/m/03j24kf,Paul McCartney,M,1942.0,1.803,Irish people in Great Britain
/m/03bnv,George Harrison,M,1943.0,1.77,Irish people in Great Britain
/m/01vrnsk,Ringo Starr,M,1940.0,1.676,
/m/03lxrq,Wilfrid Brambell,M,1912.0,,Irish people
/m/05d4l6,Victor Spinetti,M,1933.0,,
/m/0140t7,Phil Collins,M,1951.0,1.65,
/m/0h4jns,Tom Burke,M,1981.0,,
/m/026g801,Donald Sumpter,M,1943.0,,
/m/01knh9l,Tatyana Ali,F,1979.0,1.62,
/m/068zjd,Rituparna Sengupta,F,1971.0,,
/m/0270bv0,Vijay Raaz,M,,,Indian people
/m/06y_92,Raghuvir Yadav,M,,,Indian people
/m/0b09h9,Jackson Rathbone,M,1984.0,1.77,
/m/0fpb8j,Eva Dahlbeck,F,1920.0,,
/m/082_k0,Harriet Andersson,F,1932.0,,
/m/0c9jt9,Gunnar Björnstrand,M,1909.0,,
/m/07khbj,Bibi Andersson,F,1935.0,1.66,
/m/02qqs2_,Dr. Prabhakar Reddy,M,1935.0,,
/m/03f1zb5,Padmini Kolhapure,F,1965.0,,
/m/0gcjg_9,Neeta Mehta,F,,1.68,Indian people
/m/063_hby,Noomi Rapace,F,1979.0,1.63,
/m/0243h1,Joanna Pacula,F,1957.0,1.75,Poles
/m/0hqly,Steven Seagal,M,1952.0,1.93,
/m/0g1gpt,Tom Wright,M,1952.0,,African American
/m/025r7k,David Caruso,M,1956.0,1.83,
/m/06dhjm,Theresa Randle,F,1964.0,1.651,African American
/m/0869c8,Paul Calderon,M,1959.0,,
/m/0gpb_1,Sanghavi,F,1975.0,,
/m/0cv3yl,Chelsea Field,F,1957.0,1.75,
/m/03df5m,Nancy McKeon,F,1966.0,1.68,
/m/04z9cv,Mitzi Gaynor,F,1931.0,1.67,
/m/04wqr,Marilyn Monroe,F,1926.0,1.66,Norwegian American
/m/0h7dd,Ginger Rogers,F,1911.0,1.638,
/m/095mv0,Victor Moore,M,1876.0,,
/m/039nmy,Jane Darwell,F,1879.0,,
/m/05h289,Paul Douglas,M,1907.0,,
/m/05pbf4,Michael Paré,M,1958.0,1.854,
/m/0dtq8b,Al Sapienza,M,1962.0,1.82,
/m/04mnb3,Dee Wallace-Stone,F,1948.0,1.64,
/m/034zc0,J. T. Walsh,M,1943.0,1.85,
/m/039x4s,Mercedes Ruehl,F,1948.0,1.778,
/m/05z9xs,Alan North,M,1920.0,,
/m/0c3ts7,Josef Swickard,M,1866.0,,
/m/0krykc,Stuart Holmes,M,1884.0,,
/m/03cxcyn,John St. Polis,M,1873.0,,
/m/0bbjwf,Hideko Takamine,F,1924.0,,
/m/0h63f_,Shivrajkumar,M,1962.0,1.73,Indian people
/m/025tcx3,Sadha,F,1984.0,,
/m/04mz2gq,Sanjana,F,1982.0,,
/m/02nfhx,John Amos,M,1939.0,1.81,African American
/m/01x0kg7,Norm Macdonald,M,1963.0,1.85,
/m/035pvg,Raven-Symoné,F,1985.0,1.57,African American
/m/09wtt_,Lucas Grabeel,M,1984.0,1.7,
/m/0h1vdn,Richard Crane,M,1918.0,,
/m/04k3cz,Scotty Beckett,M,1929.0,,
/m/0b05x6,Barbara Sukowa,F,1950.0,,
/m/0b55n2,Mohan Agashe,M,1947.0,,
/m/06ztd0d,Nilu Phule,M,1930.0,,
/m/06w7z5,Harris Yulin,M,1937.0,1.8,
/m/07mgx2,Rachel Nichols,F,1980.0,1.77,
/m/01dw4q,Teri Hatcher,F,1964.0,1.68,Syrian American
/m/08gfmn,Harry J. Lennix,M,1964.0,1.93,African American
/m/01kx_81,Mick Jagger,M,1943.0,1.778,Australians in the United Kingdom
/m/014q2g,Keith Richards,M,1943.0,1.74,
/m/0175wg,Sienna Guillory,F,1975.0,1.68,Jewish people
/m/04wpvv,Rufus Sewell,M,1967.0,1.829,
/m/05vn8q,Emilia Fox,F,1974.0,1.676,
/m/04y8bb7,Siddhanta Mahapatra,M,1966.0,,
/m/075yyx,Dane Clark,M,1912.0,1.78,
/m/02qwg,Eric Clapton,M,1945.0,1.82,
/m/03c9xhm,Sara Berner,F,1912.0,,
/m/054_js,Lillian Randolph,F,1898.0,,African American
/m/06gdlvk,Robert Hutton,M,1920.0,,
/m/03cx02y,Les Tremayne,M,1913.0,,
/m/073794,Art Smith,M,1899.0,,
/m/05qt39,Paul Kelly,M,1899.0,,
/m/04nqzg,Ann Doran,F,1911.0,,
/m/0krskg,Henry Stephenson,M,1871.0,1.93,
/m/01c8kf,Lyman Ward,M,1941.0,,
/m/0c1kn_,John Diehl,M,1950.0,1.83,
/m/0lkd5,Jean Seberg,F,1938.0,1.68,
/m/0gdqy,Jean-Luc Godard,M,1930.0,1.7,
/m/0k4lk9,Jean-Louis Richard,M,1927.0,,
/m/01vtj38,Cher,F,1946.0,1.676,Armenians
/m/06xxvb,Paolo Villaggio,M,1932.0,1.65,
/m/03cx6fy,Anne Heywood,F,1932.0,,
/m/0h5g_,Liam Neeson,M,1952.0,1.93,Irish people
/m/01l7qw,Billy Connolly,M,1942.0,1.83,Irish people in Great Britain
/m/032hrn,Joanne Whalley,F,1961.0,1.63,
/m/0gc2xf9,Ilavarasu,M,1964.0,,Indian people
/m/01rnpy,Joan Plowright,F,1929.0,1.638,
/m/07gpyf,Ronald Pickup,M,1940.0,,
/m/079qsz,Phoebe Nicholls,F,1957.0,1.65,
/m/03whj1,Graham Crowden,M,1922.0,1.905,
/m/019l42,Eleanor Parker,F,1922.0,1.68,
/m/02ptt8,Jan Sterling,F,1921.0,1.68,
/m/04qz9w,Lee Patrick,F,1901.0,,
/m/017b5l,Mae West,F,1893.0,1.524,Jewish people
/m/02x2cdx,Lorna Gray,F,1917.0,,
/m/0fpfpm,Chhabi Biswas,M,1900.0,,Indian people
/m/05p4nbv,Anil Chatterjee,M,1929.0,,
/m/0h2hsw,Vidya Sinha,F,1947.0,,
/m/09gqlhk,Martin Garralaga,M,1894.0,,
/m/03y8w21,John Dierkes,M,1905.0,,
/m/064xyh,James Best,M,1926.0,1.85,
/m/036t_f,Denver Pyle,M,1920.0,,
/m/09kpbj,John Dehner,M,1915.0,,
/m/0j5q3,Alicia Silverstone,F,1976.0,1.65,Jewish people
/m/03kts,"Harry Connick, Jr.",M,1967.0,1.854,
/m/02dbn2,Jack Thompson,M,1940.0,,
/m/0k4xy_,Guy Usher,M,1883.0,,
/m/04cxryj,Arthur Loft,M,1897.0,,
/m/06zk0s,Robert Woolsey,M,1888.0,,
/m/0443xn,Mitch Pileggi,M,1952.0,1.854,
/m/08dt95,Dawn Addams,F,1930.0,,
/m/071bby,Richard Carlson,M,1912.0,1.8,
/m/07swvb,Kristen Stewart,F,1990.0,1.68,
/m/02bfmn,Brad Dourif,M,1950.0,1.75,
/m/097h9h,Elaine Cassidy,F,1979.0,1.57,
/m/01bbwp,Keith Allen,M,1953.0,1.67,Welsh people
/m/07jhfz,Fionnula Flanagan,F,1941.0,1.57,
/m/02cbs0,Christopher Eccleston,M,1964.0,1.83,
/m/05zr4qc,Michelle Fairley,F,1964.0,,
/m/03xmy1,Brigitte Nielsen,F,1963.0,1.85,Scandinavian American
/m/02f27,Dirk Benedict,M,1945.0,1.8,
/m/02l0kp,Ann Sheridan,F,1915.0,1.65,
/m/07bptr,Annie Girardot,F,1931.0,,
/m/01yvhg,Anita Pallenberg,F,1944.0,1.75,
/m/069lrx,Cerina Vincent,F,1979.0,1.664,
/m/08_rkd,James Duval,M,1972.0,1.75,
/m/03grs21,Horace McMahon,M,1906.0,,
/m/03sq9g,Richard Kiley,M,1922.0,,
/m/081z2l,John Hoyt,M,1905.0,,
/m/0gksw0,Emile Meyer,M,1910.0,,
/m/09fv6m,Danny Lee,M,1952.0,,
/m/04zqmj,Joel Moore,M,1977.0,,
/m/030wkp,Kenan Thompson,M,1978.0,1.73,African American
/m/02hcbb,Darrell Hammond,M,1955.0,,
/m/0dm12l,Mindy Sterling,F,1953.0,,
/m/02t_99,Jenny McCarthy,F,1972.0,1.7,
/m/065xxm,Chris Pratt,M,1979.0,1.88,
/m/03qj9g1,Fran Kranz,M,1981.0,1.78,
/m/03n5kv,Jürgen Prochnow,M,1941.0,,Germans
/m/03c70jm,Michael Eklund,M,1962.0,,
/m/02m_bs,Darla Hood,F,1931.0,1.56,
/m/0h9m1,George McFarland,M,1928.0,,
/m/0812r,Vivien Leigh,F,1913.0,1.6,
/m/0p9qb,Rex Harrison,M,1908.0,1.854,
/m/0266wq5,Sara Allgood,F,1879.0,,
/m/0ch18l4,Rangayana Raghu,M,,,
/m/03dpct,Pearl White,F,1889.0,,
/m/0cqkn,Georges Méliès,M,1861.0,,
/m/01mt1fy,Don Johnson,M,1949.0,1.8,
/m/045dql,Julius Harris,M,1923.0,1.9,African American
/m/03l7xc,Kelly Hu,F,1968.0,1.65,
/m/02qjw8j,Leopoldo Trieste,M,1917.0,,
/m/03h55_p,Tina Pica,F,1884.0,,
/m/07_8tw,Agnes Bruckner,F,1985.0,1.72,
/m/02d4ct,Patricia Clarkson,F,1959.0,1.638,
/m/01h8f,Bruce Campbell,M,1958.0,1.85,
/m/0220zcw,Marcia Bennett,F,,1.63,
/m/0bxjgb,Betsy Blair,F,1923.0,1.68,White American
/m/02d42t,Samantha Morton,F,1977.0,1.6,
/m/05k2s_,Tom Noonan,M,1951.0,1.956,
/m/03grhv8,Daniel London,M,1973.0,,
/m/03cy9gv,Josh Pais,M,1958.0,1.7,Jewish people
/m/03mgx3j,Peter Friedman,M,1949.0,,
/m/0b2_2d,August Schellenberg,M,1936.0,1.73,Mohawk people
/m/06h7cg,Eric Schweig,M,1967.0,1.88,Inuit
/m/08h8lr,Gordon Tootoosis,M,1941.0,,First Nations
/m/02p8v8,Fred Dalton Thompson,M,1942.0,,
/m/082bkm,Wes Studi,M,1947.0,1.83,
/m/03hlv04,Arabella Field,F,1970.0,,
/m/017m2y,Heather Locklear,F,1961.0,1.65,Lumbee
/m/0fjw2x,Olesya Rulin,F,1986.0,1.52,
/m/017r13,John Malkovich,M,1953.0,1.83,Croatian American
/m/083jjg,Nestor Serrano,M,1955.0,1.803,
/m/0g52td,Margo Martindale,F,1951.0,,
/m/07nx9j,Dylan Baker,M,1959.0,1.829,
/m/05lbbp,Slavko Štimac,M,1960.0,,
/m/07vkh7,Mirjana Karanović,F,1957.0,,
/m/05m_1nb,Menaka,F,,,
/m/02885zc,Mamukkoya,M,1946.0,,Malayali
/m/05lb87,Mark Moses,M,1958.0,1.854,
/m/03m4xpd,John Slater,M,1916.0,,
/m/03k48_,Andy Richter,M,1966.0,1.88,
/m/039v4h,Conrad Vernon,M,1968.0,,
/m/02rslg3,Tom McGrath,M,1964.0,,
/m/0ccqd7,Fred Tatasciore,M,,,
/m/0dszr0,Nicole Sullivan,F,1970.0,1.68,
/m/0920yv,Gabriele Ferzetti,M,1925.0,,
/m/0266r7k,Fabio Testi,M,1941.0,1.84,
/m/04t2lk,Nora Dunn,F,1952.0,,
/m/05v_gz,Michael Welch,M,1987.0,1.77,Jewish people
/m/05bh248,Clarence Wilson,M,1876.0,,
/m/02z8hjp,Sammy Brooks,M,1891.0,,
/m/01xwxz,Charley Chase,M,1893.0,,
/m/02z023s,Bud Jamison,M,1894.0,,
/m/080x3z,Robert Coote,M,1909.0,,
/m/05wchc,Louise Glaum,F,1888.0,,
/m/02h71m,Marjorie Main,F,1890.0,,
/m/07f5kp,Susan Lynch,F,1971.0,1.64,
/m/01_2n6,Paulette Goddard,F,1910.0,1.63,
/m/0j_307,Pradip Mukherjee,M,,,
/m/08k881,James LeGros,M,1962.0,1.77,
/m/0ksvc0,Pauline Bush,F,1886.0,,
/m/02s9wl,Delphine Seyrig,F,1932.0,,
/m/05lbhv,Fernando Fernan Gomez,M,1921.0,,
/m/04kb1b,Yuen Wah,M,1950.0,,Hong Kong people
/m/012ykt,Michelle Yeoh,F,1963.0,1.63,Malaysian Chinese
/m/083q_s,Lo Lieh,M,1939.0,,
/m/02qnhtn,Sachin,M,1957.0,,
/m/0gck8jq,Savita Bajaj,F,,,
/m/0kt64b,Lalita Pawar,F,1916.0,,Indian people
/m/021j72,Raj Kapoor,M,1924.0,,
/m/0gdk871,Ravindra Kapoor,M,,,
/m/07q9mxs,Ulhas,M,,,
/m/03gph9,Robert Benchley,M,1889.0,,
/m/01m76l,Christian Kane,M,1974.0,1.74,
/m/05l9_j,Bogdan Diklić,M,1953.0,,
/m/05ry2k,Dragan Nikolić,M,1943.0,,
